species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Ichnoviriform annulipedis	E				No entry in Genbank			NULL	Hyposoter annulipes ichnovirus	HaIV	NULL	1	202204400	invertebrates	dsDNA	4877
Ichnoviriform exiguae	E				No entry in Genbank			NULL	Hyposoter exiguae ichnovirus	HeIV	NULL	1	202204401	invertebrates	dsDNA	4878
Alphapolyomavirus secarplanirostris	E	A1055	JQ958886	NC_038555	Complete genome			NULL	bat polyomavirus 3a	BatPyV3a-A1055	NULL	1	202204413	vertebrates	dsDNA	4887
Alphapolyomavirus tertarplanisrostris	E	A504	JQ958890	NC_038556	Complete genome			NULL	bat polyomavirus 4a	BatPyV4a	NULL	1	202204414	vertebrates	dsDNA	4888
Alphapolyomavirus apaniscus	E	1960	JX159987	NC_019853	Complete genome			NULL	Ateles paniscus polyomavirus 1	ApanPyV1	NULL	1	202204415	vertebrates	dsDNA	4889
Alphapolyomavirus cardiodermae	E	KY336	JX520659	NC_020067	Complete genome			NULL	Cardioderma polyomavirus	CardiodermaPyV	NULL	1	202204416	vertebrates	dsDNA	4890
Alphapolyomavirus carolliae	E	C1109	JQ958889	NC_028120	Complete genome			NULL	bat polyomavirus 4b	BatPyV4b	NULL	1	202204417	vertebrates	dsDNA	4891
Alphapolyomavirus chlopygerythrus	E	VMS96	AB767298	NC_019844	Complete genome			NULL	vervet monkey polyomavirus 1	VmPyV1	NULL	1	202204418	vertebrates	dsDNA	4892
Alphapolyomavirus tertichlopygerythrus	E	VMS95/VMS97	AB767297	NC_025898	Complete genome			NULL	vervet monkey polyomavirus 3	VmPyV3	NULL	1	202204419	vertebrates	dsDNA	4893
Alphapolyomavirus dobsoniae	E	5a	AB972945	NC_026768	Complete genome			NULL	bat polyomavirus 5a	BatPyV5a	NULL	1	202204420	vertebrates	dsDNA	4894
Alphapolyomavirus eidoli	E	KY270	JX520660	NC_020068	Complete genome			NULL	Eidolon polyomavirus 1	EidolonPyV	NULL	1	202204421	vertebrates	dsDNA	4895
Alphapolyomavirus gorillae	E	5766	HQ385752	NC_025380	Complete genome			NULL	Gorilla gorilla gorilla polyomavirus 1	GgorgPyV1	NULL	1	202204422	vertebrates	dsDNA	4896
Heterobasidion partitivirus 7	E	pa1-a	RNA1: JN606091; RNA2: JN606090	NC_035486; NC_035485	Complete genome			NULL	Heterobasidion partitivirus 7	HetRV7	NULL	1	202204163	fungi	dsRNA	4679
Heterobasidion partitivirus 7	A			NULL	NULL	pa1-b	RNA1: KF551886	Partial genome	Heterobasidion partitivirus 7	HetRV7	NULL	2	202204163	fungi	dsRNA	4680
Heterobasidion partitivirus 7	A			NULL	NULL	pa1-c	RNA1: KF551887	Partial genome	Heterobasidion partitivirus 7	HetRV7	NULL	3	202204163	fungi	dsRNA	4681
Heterobasidion partitivirus 8	E	ir1	RNA1: JX625227; RNA2: JX625228	NC_038842; NC_038841	Complete genome			NULL	Heterobasidion partitivirus 8	HetRV8	NULL	1	202204164	fungi	dsRNA	4682
Heterobasidion partitivirus P	E	Ihrmark	RNA1: AF473549	NC_043393	Partial genome			NULL	Heterobasidion partitivirus P	HetPVP	NULL	1	202204165	fungi	dsRNA	4683
Hop trefoil cryptic virus 2	E	IPP_GelbSK	RNA1: JX971980; RNA2: JX971981	NC_021099; NC_021098	Complete genome			NULL	hop trefoil cryptic virus 2	HTCV2	NULL	1	202204166	plants	dsRNA	4684
Pleurotus ostreatus virus 1	E	South Korea	RNA1: AY533038; RNA2: AY533036	NC_006961; NC_006960	Complete genome			NULL	Pleurotus ostreatus virus 1	PoV1	NULL	1	202204167	fungi	dsRNA	4685
Gremmeniella abietina RNA virus MS1	A			NULL	NULL	SurS4	RNA1: AY615211; RNA2: AY615212; RNA3: AY615213	Complete genome	Gremmeniella abietina RNA virus MS1	GaRNAVMS1	NULL	2	202204186	fungi	dsRNA	4704
Ophiostoma partitivirus 1	E	India	RNA1: AM087202; RNA2: AM087203	NC_038918; NC_038917	Complete genome			NULL	Ophiostoma partitivirus 1	OPV1	NULL	1	202204187	fungi	dsRNA	4705
Penicillium stoloniferum virus F	E	USA	RNA1: AY738336; RNA2: AY738337	NC_007222; NC_007221	Complete genome			NULL	Penicillium stoloniferum virus F	PsV-F	NULL	1	202204188	fungi	dsRNA	4706
Penicillium stoloniferum virus S	E	Kim	RNA1: AY156521; RNA2: AY156522	NC_005977; NC_005976	Complete genome			NULL	Penicillium stoloniferum virus S	PsV-S	NULL	1	202204189	fungi	dsRNA	4707
Penicillium stoloniferum virus S	A			NULL	NULL	ATCC 14586	RNA1: AM040148; RNA2: AM040149	Complete genome	Penicillium stoloniferum virus S	PsV-S	NULL	2	202204189	fungi	dsRNA	4708
Agaricus bisporus virus 4	E				No entry in Genbank			NULL	Agaricus bisporus virus 4	AbV4	NULL	1	202204191	fungi	dsRNA	4709
Alfalfa cryptic virus 1	E				No entry in Genbank			NULL	alfalfa cryptic virus 1	ACV1	NULL	1	202204192	plants	dsRNA	4710
Carnation cryptic virus 1	E				No entry in Genbank			NULL	carnation cryptic virus 1	CCV1	NULL	1	202204193	plants	dsRNA	4711
Carrot temperate virus 1	E				No entry in Genbank			NULL	carrot temperate virus 1	CTV1	NULL	1	202204194	plants	dsRNA	4712
Carrot temperate virus 2	E				No entry in Genbank			NULL	carrot temperate virus 2	CTV2	NULL	1	202204195	plants	dsRNA	4713
Carrot temperate virus 3	E				No entry in Genbank			NULL	carrot temperate virus 3	CTV3	NULL	1	202204196	plants	dsRNA	4714
Carrot temperate virus 4	E				No entry in Genbank			NULL	Carrot temperate virus 4	CTV4	NULL	1	202204197	plants	dsRNA	4715
Gaeumannomyces graminis virus 0196A	E				No entry in Genbank			NULL	Gaeumannomyces graminis virus 019/6-A	GgV	NULL	1	202204198	fungi	dsRNA	4716
Gaeumannomyces graminis virus T1A	E				No entry in Genbank			NULL	Gaeumannomyces graminis virus T1-A	GgV	NULL	1	202204199	fungi	dsRNA	4717
Hop trefoil cryptic virus 1	E				No entry in Genbank			NULL	hop trefoil cryptic virus 1	HTCV1	NULL	1	202204200	plants	dsRNA	4718
Hop trefoil cryptic virus 3	E				No entry in Genbank			NULL	hop trefoil cryptic virus 3	HTCV3	NULL	1	202204201	plants	dsRNA	4719
Radish yellow edge virus	E				No entry in Genbank			NULL	radish yellow edge virus	RYEV	NULL	1	202204202	plants	dsRNA	4720
Ryegrass cryptic virus	E				No entry in Genbank			NULL	ryegrass cryptic virus	RCV	NULL	1	202204203	plants	dsRNA	4721
Spinach temperate virus	E				No entry in Genbank			NULL	spinach temperate virus	STV	NULL	1	202204204	plants	dsRNA	4722
White clover cryptic virus 3	E				No entry in Genbank			NULL	white clover cryptic virus 3	WCCV3	NULL	1	202204205	plants	dsRNA	4723
Aquambidensovirus asteroid1	E		KM052275	NC_038532	Complete coding genome			NULL	sea star-associated densovirus	SSaDV	NULL	1	202204209	invertebrates	ssDNA(+/-)	4724
Pefuambidensovirus blattodean1	E		AF192260	NC_000936	Complete genome			NULL	Periplaneta fuliginosa densovirus	PfDV	NULL	1	202204210	invertebrates	ssDNA(+/-)	4725
Blattambidensovirus blattodean1	E		AY189948	NC_005041	Complete genome			NULL	Blattella germanica densovirus 1	BgDV1	NULL	1	202204211	invertebrates	ssDNA(+/-)	4726
Aquambidensovirus decapod1	E		KP410261	NC_026943	Complete coding genome			NULL	Cherax quadricarinatus densovirus	CqDV	NULL	1	202204212	invertebrates	ssDNA(+/-)	4727
Protoambidensovirus dipteran1	E		FJ810126	NC_012685	Complete genome			NULL	Culex pipiens densovirus	CpDV	NULL	1	202204213	invertebrates	ssDNA(+/-)	4728
Scindoambidensovirus hemipteran1	E		AY032882	NC_004289	Complete genome			NULL	Planococcus citri densovirus	PcDV	NULL	1	202204214	invertebrates	ssDNA(+/-)	4729
Hemiambidensovirus hemipteran1	E		FJ040397	NC_034532	Complete genome			NULL	Dysaphis plantaginea densovirus 1	DplDV1	NULL	1	202204215	invertebrates	ssDNA(+/-)	4730
Hemiambidensovirus hemipteran2	E		AY148187	NC_005040	Complete genome			NULL	Myzus persicae densovirus 1	MpDV1	NULL	1	202204216	invertebrates	ssDNA(+/-)	4731
Scindoambidensovirus hymenopteran1	E		KC991097	NC_022748	Complete genome			NULL	Solenopsis invicta densovirus	SiDV	NULL	1	202204217	invertebrates	ssDNA(+/-)	4732
Protoambidensovirus lepidopteran1	E		L32896	NC_004286	Complete genome			NULL	Galleria mellonella densovirus	GmDV	NULL	1	202204218	invertebrates	ssDNA(+/-)	4733
Scindoambidensovirus orthopteran1	E		HQ827781	NULL	Complete genome			NULL	Acheta domestica densovirus	AdDV	NULL	1	202204219	invertebrates	ssDNA(+/-)	4734
Brevihamaparvovirus dipteran1	E		EU233812	NC_011317	Complete genome			NULL	Anopheles gambiae densovirus	AgDV	NULL	1	202204221	invertebrates	ssDNA(+/-)	4735
Brevihamaparvovirus dipteran2	E		X74945	NC_004285	Complete genome			NULL	Aedes albopictus densovirus 2	AalDV2	NULL	1	202204222	invertebrates	ssDNA(+/-)	4736
Hepanhamaparvovirus decapod1	E		GU371276	NC_014357	Complete genome			NULL	Fenneropenaeus chinensis hepatopancreatic densovirus	FcHDV	NULL	1	202204224	invertebrates	ssDNA(+/-)	4737
Iteradensovirus lepidopteran1	E	HB	AY033435	NC_003346	Complete genome			NULL	Bombyx mori densovirus 1	BmDV1	NULL	1	202204226	invertebrates	ssDNA	4738
Iteradensovirus lepidopteran2	E		AF375296	NC_004288	Complete genome			NULL	Casphalia extranea densovirus	CeDV	NULL	1	202204227	invertebrates	ssDNA	4739
Iteradensovirus lepidopteran3	E		AY665654	NC_006555	Complete genome			NULL	Dendrolimus punctatus densovirus	DpDV	NULL	1	202204228	invertebrates	ssDNA	4740
Iteradensovirus lepidopteran4	E	IAF	JX110122	NC_018450	Complete genome			NULL	Papilio polyxenes densovirus	PpDV	NULL	1	202204229	invertebrates	ssDNA	4741
Iteradensovirus lepidopteran5	E	SDBH2010-1	HQ613271	NC_015718	Complete genome			NULL	Helicoverpa armigera densovirus	HaDV	NULL	1	202204230	invertebrates	ssDNA	4742
Penstylhamaparvovirus decapod1	E		AF273215	NC_039043	Complete genome			NULL	Penaeus stylirostris penstyldensovirus 1	PstDV1	NULL	1	202204232	invertebrates	ssDNA(+/-)	4743
Orthopteran miniambidensovirus 1	E		KF275669	NC_022564	Complete genome			NULL	Acheta domestica mini ambidensovirus	AdMDV	NULL	1	202204234	invertebrates	ssDNA(+/-)	4744
Amdoparvovirus carnivoran1	E	ADV-G	M20036	NC_001662	Complete genome			NULL	Aleutian mink disease parvovirus	ADV	NULL	1	202204237	vertebrates	ssDNA	4745
Amdoparvovirus carnivoran2	E		JN202450	NC_038533	Complete coding genome			NULL	gray fox amdovirus	GFAV	NULL	1	202204238	vertebrates	ssDNA	4746
Aveparvovirus galliform1	E	260	GU214706	NC_038534	Complete genome			NULL	turkey parvovirus	TuPV	NULL	1	202204240	vertebrates	ssDNA	4747
Bocaparvovirus carnivoran1	E	GA3	FJ214110	NULL	Complete genome			NULL	canine minute virus; minute virus of canines	CnMV; MVC	NULL	1	202204242	vertebrates	ssDNA	4748
Bocaparvovirus carnivoran2	E	Con161	JN648103	NC_020499	Complete genome			NULL	canine bocavirus 1	CBoV1	NULL	1	202204243	vertebrates	ssDNA	4749
Bocaparvovirus carnivoran3	E	HK797F	JQ692585	NC_017823	Complete genome			NULL	feline bocavirus	FBoV	NULL	1	202204244	vertebrates	ssDNA	4750
Bocaparvovirus pinniped1	E	1153	JN420361	NC_038535	Complete coding genome			NULL	California sea lion bocavirus 1	CslBoV1	NULL	1	202204245	vertebrates	ssDNA	4751
Bocaparvovirus pinniped2	E	9805	JN420365	NC_038536	Complete coding genome			NULL	California sea lion bocavirus 3	CslBoV3	NULL	1	202204246	vertebrates	ssDNA	4752
Bocaparvovirus primate1	E	Salvador1	JQ923422	NULL	Complete genome			NULL	human bocavirus 1	HBoV1	NULL	1	202204247	vertebrates	ssDNA	4753
Bocaparvovirus primate2	E	PK5510	FJ170278	NC_012042	Complete coding genome			NULL	human bocavirus 2c	HBoV2c	NULL	1	202204248	vertebrates	ssDNA	4754
Bocaparvovirus ungulate1	E	Abinanti	DQ335247	NC_038895	Complete genome			NULL	bovine parvovirus 1	BPV1	NULL	1	202204249	vertebrates	ssDNA	4755
Bocaparvovirus ungulate2	E	pig/ZJD/China/2006	HM053693	NC_024453	Complete coding genome			NULL	porcine bocavirus 1	PBoV1	NULL	1	202204250	vertebrates	ssDNA	4756
Bocaparvovirus ungulate3	E	China/2010	HQ223038	NC_038537	Complete coding genome			NULL	porcine bocavirus SX	PBoVsx	NULL	1	202204251	vertebrates	ssDNA	4757
Bocaparvovirus ungulate4	E	H18	HQ291308	NC_038538	Complete coding genome			NULL	porcine bocavirus H18	PBoVh18	NULL	1	202204252	vertebrates	ssDNA	4758
Bocaparvovirus ungulate5	E	SH20F	JF429834	NC_016031	Complete coding genome			NULL	porcine bocavirus 3	PBoV3	NULL	1	202204253	vertebrates	ssDNA	4759
Copiparvovirus ungulate1	E		AF406966	NC_006259	Complete coding genome			NULL	bovine parvovirus 2	BPV2	NULL	1	202204255	vertebrates	ssDNA	4760
Copiparvovirus ungulate2	E	17	GQ387499	NC_014665	Complete coding genome			NULL	porcine parvovirus 4	PPV4	NULL	1	202204256	vertebrates	ssDNA	4761
Dependoparvovirus primate1	E		AF043303	NC_001401	Complete genome			NULL	adeno-associated virus 2	AAV2	NULL	1	202204258	vertebrates	ssDNA	4762
Dependoparvovirus mammalian1	E		AF085716	NC_006152	Complete genome			NULL	adeno-associated virus 5	AAV5	NULL	1	202204259	vertebrates	ssDNA	4763
Dependoparvovirus anseriform1	E	FM	U22967	NC_006147	Complete genome			NULL	Muscovy duck parvovirus; Barbarie duck parvovirus	DPV	NULL	1	202204260	vertebrates	ssDNA	4764
Dependoparvovirus avian1	E	VR865	AY186198	NC_004828	Complete genome			NULL	avian adeno-associated virus	AAAV	NULL	1	202204261	vertebrates	ssDNA	4765
Dependoparvovirus chiropteran1	E	YNM	GU226971	NC_014468	Complete coding genome			NULL	bat adeno-associated virus	BtAAV	NULL	1	202204262	vertebrates	ssDNA	4766
Dependoparvovirus pinniped1	E	1187	JN420372	NC_038539	Complete coding genome			NULL	California sea lion adeno-associated virus 1	CslAAV1	NULL	1	202204263	vertebrates	ssDNA	4767
Dependoparvovirus squamate1	E		AY349010	NC_006148	Complete genome			NULL	snake adeno-associated virus	SAAV	NULL	1	202204264	vertebrates	ssDNA	4768
Erythroparvovirus primate1	E	J35 G1	AY386330	NC_000883	Complete genome			NULL	human parvovirus B19	B19V	NULL	1	202204266	vertebrates	ssDNA	4769
Erythroparvovirus primate2	E	B20	U26342	NC_038540	Complete coding genome			NULL	simian parvovirus	SPV	NULL	1	202204267	vertebrates	ssDNA	4770
Erythroparvovirus primate3	E		AF221122	NC_038541	Partial genome			NULL	rhesus macaque parvovirus	RmPV	NULL	1	202204268	vertebrates	ssDNA	4771
Erythroparvovirus primate4	E		AF221123	NC_038542	Partial genome			NULL	pig-tailed macaque parvovirus	PmPV	NULL	1	202204269	vertebrates	ssDNA	4772
Erythroparvovirus rodent1	E		GQ200736	NC_038543	Complete coding genome			NULL	chipmunk parvovirus	ChpPV	NULL	1	202204270	vertebrates	ssDNA	4773
Erythroparvovirus ungulate1	E		AF406967	NULL	Complete coding genome			NULL	bovine parvovirus 3	BPV3	NULL	1	202204271	vertebrates	ssDNA	4774
Protoparvovirus carnivoran1	E	N	M19296	NC_001539	Complete genome			NULL	canine parvovirus	CPV	NULL	1	202204273	vertebrates	ssDNA	4775
Protoparvovirus primate1	E	human BF86	JX027296	NC_038544	Complete coding genome			NULL	bufavirus 1a (human)	BuV1a	NULL	1	202204274	vertebrates	ssDNA	4776
Protoparvovirus rodent1	E	prototype; p	J02275	NC_001510	Complete genome			NULL	minute virus of mice	MVM	NULL	1	202204275	vertebrates	ssDNA	4777
Protoparvovirus rodent2	E		AF036710	NC_038545	Complete genome			NULL	rat parvovirus 1	RPV1	NULL	1	202204276	vertebrates	ssDNA	4778
Protoparvovirus ungulate1	E	NADL2	L23427	NC_001718	Complete genome			NULL	porcine parvovirus	PPV	NULL	1	202204277	vertebrates	ssDNA	4779
Tetraparvovirus chiropteran1	E		JQ037753	NC_016744	Complete coding genome			NULL	Eidolon helvum (bat) parvovirus 1	BtPARV4	NULL	1	202204279	vertebrates	ssDNA	4780
Tetraparvovirus primate1	E	G1	AY622943	NC_007018	Complete coding genome			NULL	human parvovirus 4	PARV4	NULL	1	202204280	vertebrates	ssDNA	4781
Tetraparvovirus ungulate1	E	HK1	EU200669	NC_038898	Complete coding genome			NULL	bovine hokovirus 1	BPARV4	NULL	1	202204281	vertebrates	ssDNA	4782
Tetraparvovirus ungulate2	E	HK7	EU200677	NC_038546	Complete coding genome			NULL	porcine hokovirus; porcine parvovirus 3	PPARV4; PPV3	NULL	1	202204282	vertebrates	ssDNA	4783
Tetraparvovirus ungulate3	E	JH13	GU938300	NC_038883	Complete coding genome			NULL	porcine parvovirus 2; parvovirus YX-2010/CHN	PPV2; CnPPARV4	NULL	1	202204283	vertebrates	ssDNA	4784
Tetraparvovirus ungulate4	E	HKS01	JF504699	NC_038547	Complete coding genome			NULL	ovine hokovirus 1	OvPARV4	NULL	1	202204284	vertebrates	ssDNA	4785
Euprosterna elaeasa virus	E		AF461742	NC_003412	Complete genome			NULL	Euprosterna elaeasa virus	EeV	NULL	1	202204288	invertebrates	ssRNA(+)	4786
Thosea asigna virus	E		AF062037; AF282930	NC_043232; NC_043231	Partial genome			NULL	Thosea asigna virus	TaV	NULL	1	202204289	invertebrates	ssRNA(+)	4787
Acanthocystis turfacea chlorella virus 1	E		EF101928	NC_008724	Complete genome			NULL	Acanthocystis turfacea Chlorella virus 1	AtCV1	NULL	1	202204293	algae	dsDNA	4788
Hydra viridis Chlorella virus 1	E				No entry in Genbank			NULL	Hydra viridis Chlorella virus 1	HvCV1	NULL	1	202204294	algae	dsDNA	4789
Paramecium bursaria Chlorella virus 1	E		JF411744	NC_000852	Complete genome			NULL	Paramecium bursaria Chlorella virus 1	PbCV1	NULL	1	202204295	algae	dsDNA	4790
Paramecium bursaria Chlorella virus A1	E		JX997159	NC_044937	Partial genome			NULL	Paramecium bursaria Chlorella virus A1	PbCVA1	NULL	1	202204296	algae	dsDNA	4791
Feldmannia species virus	E	158	EU916176	NC_011183	Complete genome			NULL	Feldmannia species virus	FsV	NULL	1	202204319	algae	dsDNA	4812
Feldmannia species virus a	E				No entry in Genbank			NULL	Feldmannia species virus a	FsVa	NULL	1	202204320	algae	dsDNA	4813
Hincksia hinckiae virus a	E				No entry in Genbank			NULL	Hincksia hinckiae virus a	HhVa	NULL	1	202204321	algae	dsDNA	4814
Myriotrichia clavaeformis virus a	E				No entry in Genbank			NULL	Myriotrichia clavaeformis virus a	McVa	NULL	1	202204322	algae	dsDNA	4815
Pilayella littoralis virus 1	E				No entry in Genbank			NULL	Pilayella littoralis virus 1	PlV1	NULL	1	202204323	algae	dsDNA	4816
Pipapillomavirus 2	A			NULL	NULL	EES-2009	GQ180114	Complete genome	Rattus norvegicus papillomavirus 1	RnPV1	NULL	3	202204106	vertebrates	dsDNA	4597
Pipapillomavirus 2	A			NC_014326	NULL	MusPV	GU808564	Complete genome	Mus musculus papillomavirus 1	MmuPV1	NULL	4	202204106	vertebrates	dsDNA	4598
Pipapillomavirus 2	A			NC_024893	NULL		HQ625440	Complete genome	Apodemus sylvaticus papillomavirus 1	AsPV1	NULL	5	202204106	vertebrates	dsDNA	4599
Pipapillomavirus 2	E		DQ664501	NC_008519	Complete genome			NULL	Mastomys coucha papillomavirus 2	McPV2	NULL	1	202204106	vertebrates	dsDNA	4600
Psipapillomavirus 1	E		DQ366842	NC_008298	Complete genome			NULL	Rousettus aegyptiacus papillomavirus 1	RaPV1	NULL	1	202204108	vertebrates	dsDNA	4601
Rhopapillomavirus 1	A			NC_016898	NULL	M09-20	JN709473	Complete genome	Trichechus manatus latirostris papillomavirus 2	TmPV2	NULL	2	202204110	vertebrates	dsDNA	4602
Rhopapillomavirus 1	E		AY609301	NC_006563	Complete genome			NULL	Trichechus manatus latirostris papillomavirus 1	TmPV1	NULL	1	202204110	vertebrates	dsDNA	4603
Rhopapillomavirus 2	A			NC_028267	NULL		KP205503	Complete genome	Trichechus manatus latirostris papillomavirus 4	TmPV4	NULL	2	202204111	vertebrates	dsDNA	4604
Rhopapillomavirus 2	E		KP205502	NC_038526	Complete genome			NULL	Trichechus manatus latirostris papillomavirus 3	TmPV3	NULL	1	202204111	vertebrates	dsDNA	4605
Sigmapapillomavirus 1	E		AY684126	NC_006951	Complete genome			NULL	Erethizon dorsatum papillomavirus 1	EdPV1	NULL	1	202204113	vertebrates	dsDNA	4606
Taupapillomavirus 1	A			NULL	NULL	Edinburgh	FJ492742	Complete genome	Canis familiaris papillomavirus 7	CPV7	NULL	2	202204115	vertebrates	dsDNA	4607
Taupapillomavirus 1	A			NULL	NULL	OralSCCPV	KT272399	Complete genome	Canis familiaris papillomavirus 17	CPV17	NULL	3	202204115	vertebrates	dsDNA	4608
Taupapillomavirus 1	A			NULL	NULL	tvmb1	KX599536	Complete genome	Canis familiaris papillomavirus 19	CPV19	NULL	4	202204115	vertebrates	dsDNA	4609
Taupapillomavirus 1	E		AY722648	NC_006564	Complete genome			NULL	Canis familiaris papillomavirus 2	CPV2	NULL	1	202204115	vertebrates	dsDNA	4610
Taupapillomavirus 2	E	Zurich/2011	JX141478	NC_023852	Complete genome			NULL	Canis familiaris papillomavirus 13	CPV13	NULL	1	202204116	vertebrates	dsDNA	4611
Taupapillomavirus 3	A			NC_022373	NULL	My-3	KF147892	Complete genome	Felis catus papillomavirus 4	FcaPV4	NULL	2	202204117	vertebrates	dsDNA	4612
Taupapillomavirus 3	E	MyDave	JX972168	NC_021472	Complete genome			NULL	Felis catus papillomavirus 3	FcaPV3	NULL	1	202204117	vertebrates	dsDNA	4613
Thetapapillomavirus 1	E		AF502599	NC_003973	Complete genome			NULL	Psittacus erithacus papillomavirus 1	PePV1	NULL	1	202204119	vertebrates	dsDNA	4614
Treisdeltapapillomavirus 1	E		KC858266	NC_038527	Complete genome			NULL	Rhinolophus ferrumequinum papillomavirus 1	RfPV1	NULL	1	202204121	vertebrates	dsDNA	4615
Treisepsilonpapillomavirus 1	A			NULL	NULL		MF168943	Complete genome	Pygoscelis adeliae papillomavirus 1	PaPV1	NULL	2	202204123	vertebrates	dsDNA	4616
Treisepsilonpapillomavirus 1	E	Crozier_2013	KJ173785	NC_023894	Complete genome			NULL	Pygoscelis adeliae papillomavirus	PaPV1	NULL	1	202204123	vertebrates	dsDNA	4617
Treisetapapillomavirus 1	E	ILAT 93957	KF857586	NC_038531	Complete genome			NULL	Vulpes vulpes papillomavirus 1	VvPV1	NULL	1	202204125	vertebrates	dsDNA	4618
